time,cpu,mem,storage
1686840383,0.00,259,1487
1686840384,0.00,259,1487
1686840385,0.00,259,1487
1686840386,0.00,259,1487
1686840388,0.00,259,1487
1686840389,0.00,259,1487
1686840390,0.00,259,1487
1686840391,0.00,259,1487
1686840392,0.00,259,1487
1686840393,0.00,259,1487
1686840395,0.00,259,1487
1686840396,0.00,259,1487
1686840397,0.00,259,1487
1686840398,0.00,259,1487
1686840399,0.00,259,1487
1686840401,0.00,259,1487
1686840402,6.70,259,1487
1686840403,0.00,259,1487
1686840404,0.00,259,1487
1686840405,0.00,259,1487
1686840406,0.00,259,1487
1686840408,0.00,259,1487
1686840409,6.20,259,1487
1686840410,0.00,259,1487
1686840411,0.00,259,1487
1686840412,0.00,259,1487
1686840413,6.70,259,1487
1686840415,0.00,259,1487
1686840416,0.00,259,1487
1686840417,0.00,259,1487
1686840418,0.00,259,1487
1686840419,0.00,259,1487
1686840420,0.00,259,1487
1686840422,0.00,259,1487
1686840423,0.00,259,1487
1686840424,0.00,259,1487
1686840425,0.00,259,1487
1686840426,0.00,259,1487
1686840428,0.00,259,1487
1686840429,0.00,259,1487
1686840430,0.00,259,1487
1686840431,0.00,259,1487
1686840432,0.00,259,1487
1686840433,0.00,259,1487
1686840435,0.00,259,1487
1686840436,0.00,259,1487
1686840437,0.00,259,1487
1686840438,0.00,259,1487
1686840439,0.00,259,1487
1686840440,0.00,259,1487
1686840442,0.00,259,1487
1686840443,0.00,259,1487
1686840444,0.00,259,1487
1686840445,0.00,259,1487
1686840446,0.00,259,1487
1686840447,0.00,259,1487
1686840449,0.00,259,1487
1686840450,6.70,259,1487
1686840451,0.00,259,1487
1686840452,0.00,259,1487
1686840453,6.70,259,1487
1686840455,0.00,259,1487
1686840456,0.00,259,1487
1686840457,0.00,259,1487
1686840458,0.00,259,1487
1686840459,0.00,259,1487
1686840460,0.00,259,1487
1686840462,0.00,259,1487
1686840463,0.00,259,1487
1686840464,0.00,259,1487
1686840465,0.00,259,1487
1686840466,0.00,259,1487
1686840467,0.00,259,1487
1686840469,6.70,259,1487
1686840470,0.00,259,1487
1686840471,0.00,259,1487
1686840472,0.00,259,1487
1686840473,0.00,259,1487
1686840474,6.70,259,1487
1686840476,0.00,259,1487
1686840477,0.00,259,1487
1686840478,0.00,259,1487
1686840479,0.00,259,1487
1686840480,0.00,259,1487
1686840482,0.00,259,1487
1686840483,0.00,259,1487
1686840484,0.00,259,1487
1686840485,0.00,259,1487
1686840486,0.00,259,1487
1686840487,0.00,259,1487
1686840489,6.70,259,1487
1686840490,0.00,259,1487
1686840491,0.00,259,1487
1686840492,6.70,259,1487
1686840493,6.70,259,1487
1686840494,0.00,259,1487
1686840496,0.00,259,1487
1686840497,0.00,259,1487
1686840498,0.00,259,1487
1686840499,0.00,259,1487
1686840500,0.00,259,1487
1686840501,0.00,259,1487
1686840503,0.00,259,1487
1686840504,0.00,259,1487
1686840505,0.00,259,1487
1686840506,0.00,259,1487
1686840507,0.00,259,1487
1686840509,0.00,259,1487
1686840510,0.00,259,1487
1686840511,0.00,259,1487
1686840512,0.00,259,1487
