time,cpu,mem,storage
1686936777,0.00,444,2370
1686936778,0.00,444,2370
1686936779,0.00,444,2370
1686936780,6.70,444,2370
1686936781,0.00,444,2370
1686936782,0.00,444,2370
1686936784,0.00,444,2370
1686936785,0.00,444,2370
1686936786,0.00,444,2370
1686936787,0.00,444,2370
1686936788,0.00,444,2370
1686936789,6.20,444,2370
1686936791,0.00,444,2370
1686936792,0.00,444,2370
1686936793,0.00,444,2370
1686936794,13.40,444,2370
1686936795,0.00,444,2370
1686936796,0.00,444,2370
1686936798,0.00,444,2370
1686936799,0.00,444,2370
1686936800,6.70,444,2370
1686936801,0.00,444,2370
1686936802,0.00,444,2370
1686936803,13.40,444,2370
1686936805,0.00,444,2370
1686936806,0.00,444,2370
1686936807,0.00,444,2370
1686936808,6.70,444,2370
1686936809,0.00,444,2370
1686936811,0.00,444,2370
1686936812,6.70,444,2370
1686936813,6.70,444,2370
1686936814,0.00,444,2370
1686936815,0.00,444,2370
1686936816,0.00,444,2370
1686936818,6.70,444,2370
1686936819,0.00,444,2370
1686936820,0.00,444,2370
1686936821,0.00,444,2370
1686936822,6.20,444,2370
1686936823,0.00,444,2370
1686936825,0.00,444,2370
1686936826,6.20,444,2370
1686936827,6.20,444,2370
1686936828,6.70,444,2370
1686936829,0.00,444,2370
1686936830,0.00,444,2370
1686936832,0.00,444,2370
1686936833,6.70,444,2370
1686936834,0.00,444,2370
1686936835,0.00,444,2370
1686936836,0.00,444,2370
1686936837,0.00,444,2370
1686936839,13.40,444,2370
1686936840,0.00,444,2370
1686936841,6.70,444,2370
1686936842,6.70,444,2370
1686936843,0.00,444,2370
1686936844,0.00,444,2370
1686936846,0.00,444,2370
1686936847,0.00,444,2370
1686936848,0.00,444,2370
1686936849,6.70,444,2370
1686936850,0.00,444,2370
1686936851,0.00,444,2370
1686936853,6.70,444,2370
1686936854,0.00,444,2370
1686936855,0.00,444,2370
1686936856,0.00,444,2370
1686936857,0.00,444,2370
1686936858,0.00,444,2370
1686936860,0.00,444,2370
1686936861,0.00,444,2370
1686936862,0.00,444,2370
1686936863,0.00,444,2370
1686936864,0.00,444,2370
1686936866,0.00,444,2370
1686936867,6.20,444,2370
1686936868,0.00,444,2370
1686936869,0.00,444,2370
1686936870,6.70,444,2370
1686936871,0.00,444,2370
1686936873,0.00,444,2370
1686936874,0.00,444,2370
1686936875,0.00,444,2370
1686936876,0.00,444,2370
1686936877,0.00,444,2370
1686936878,0.00,444,2370
1686936880,0.00,444,2370
1686936881,12.40,444,2370
1686936882,0.00,444,2370
1686936883,0.00,444,2370
1686936884,0.00,444,2370
1686936885,0.00,444,2370
1686936887,0.00,444,2370
1686936888,6.70,444,2370
1686936889,0.00,444,2370
1686936890,6.70,444,2370
1686936891,0.00,444,2370
1686936892,0.00,444,2370
1686936894,0.00,444,2370
1686936895,0.00,444,2370
1686936896,0.00,444,2370
1686936897,0.00,444,2370
1686936898,0.00,444,2370
1686936899,0.00,444,2370
1686936901,0.00,444,2370
1686936902,0.00,444,2370
1686936903,0.00,444,2370
1686936904,12.40,444,2370
1686936905,0.00,444,2370
1686936906,0.00,444,2370
1686936908,6.20,444,2370
1686936909,0.00,444,2370
1686936910,0.00,444,2370
1686936911,0.00,444,2370
1686936912,0.00,444,2370
1686936914,0.00,444,2370
1686936915,0.00,444,2370
1686936916,0.00,444,2370
1686936917,6.70,444,2370
1686936918,18.70,444,2370
1686936919,0.00,444,2370
1686936921,0.00,444,2370
1686936922,0.00,444,2370
1686936923,0.00,444,2370
1686936924,0.00,444,2370
1686936925,6.20,444,2370
1686936926,0.00,444,2370
1686936928,0.00,444,2370
1686936929,0.00,444,2370
1686936930,0.00,444,2370
1686936931,0.00,444,2370
1686936932,0.00,444,2370
1686936933,6.20,444,2370
1686936935,0.00,444,2370
1686936936,6.70,444,2370
1686936937,0.00,444,2370
1686936938,6.20,444,2370
1686936939,0.00,444,2370
1686936940,6.70,444,2370
1686936942,6.70,444,2370
1686936943,0.00,444,2370
1686936944,0.00,444,2370
1686936945,0.00,444,2370
1686936946,0.00,444,2370
1686936947,0.00,444,2370
1686936949,0.00,444,2370
1686936950,0.00,444,2370
1686936951,6.20,444,2370
1686936952,6.20,443,2370
1686936953,0.00,443,2370
1686936954,0.00,443,2370
1686936956,0.00,443,2370
1686936957,0.00,443,2370
1686936958,6.70,443,2370
1686936959,0.00,443,2370
1686936960,0.00,443,2370
1686936961,0.00,443,2370
1686936963,0.00,443,2370
1686936964,0.00,443,2370
1686936965,0.00,443,2370
1686936966,13.30,443,2370
1686936967,0.00,443,2370
1686936969,6.70,443,2370
1686936970,0.00,443,2370
1686936971,6.70,443,2370
1686936972,0.00,443,2370
1686936973,0.00,443,2370
1686936974,0.00,443,2370
1686936976,0.00,443,2370
1686936977,0.00,443,2370
1686936978,0.00,443,2370
1686936979,0.00,443,2370
1686936980,0.00,443,2370
1686936981,6.20,443,2370
1686936983,0.00,443,2370
1686936984,0.00,443,2370
1686936985,0.00,443,2370
1686936986,6.70,443,2370
1686936987,0.00,443,2370
1686936988,6.70,443,2370
1686936990,0.00,443,2370
1686936991,0.00,443,2370
1686936992,13.40,443,2370
1686936993,0.00,443,2370
1686936994,0.00,443,2370
1686936995,0.00,443,2370
1686936997,6.70,443,2370
1686936998,0.00,443,2370
1686936999,0.00,443,2370
1686937000,6.20,443,2370
1686937001,0.00,443,2370
1686937002,6.20,443,2370
1686937004,0.00,443,2370
1686937005,0.00,443,2370
1686937006,0.00,443,2370
1686937007,0.00,443,2370
1686937008,0.00,443,2370
1686937009,0.00,443,2370
1686937011,0.00,443,2370
1686937012,0.00,443,2370
1686937013,0.00,443,2370
1686937014,6.70,443,2370
1686937015,0.00,443,2370
1686937016,0.00,443,2370
1686937018,0.00,443,2370
1686937019,6.70,443,2370
1686937020,0.00,443,2370
1686937021,0.00,443,2370
1686937022,0.00,443,2370
1686937024,0.00,443,2370
1686937025,6.70,443,2370
1686937026,13.40,443,2370
1686937027,0.00,443,2370
1686937028,6.70,443,2370
1686937029,0.00,443,2370
1686937031,0.00,443,2370
1686937032,0.00,443,2370
1686937033,0.00,443,2370
1686937034,0.00,443,2370
1686937035,0.00,443,2370
1686937036,0.00,443,2370
1686937038,0.00,443,2370
1686937039,0.00,443,2370
1686937040,13.40,443,2370
1686937041,0.00,443,2370
1686937042,0.00,443,2370
1686937043,0.00,443,2370
1686937045,6.20,443,2370
1686937046,0.00,443,2370
1686937047,0.00,443,2370
1686937048,6.70,443,2370
1686937049,0.00,443,2370
1686937050,0.00,443,2370
1686937052,0.00,443,2370
1686937053,0.00,443,2370
1686937054,0.00,443,2370
