time,cpu,mem,storage
1686936775,0.00,926,2398
1686936776,13.40,926,2398
1686936778,13.30,926,2398
1686936779,0.00,926,2398
1686936780,0.00,926,2398
1686936781,0.00,926,2398
1686936782,6.70,926,2398
1686936783,0.00,926,2398
1686936785,6.70,926,2398
1686936786,0.00,926,2398
1686936787,0.00,926,2398
1686936788,13.30,926,2398
1686936789,6.70,926,2398
1686936790,33.30,926,2398
1686936792,12.40,926,2398
1686936793,6.20,926,2398
1686936794,0.00,926,2398
1686936795,13.30,926,2398
1686936796,0.00,926,2398
1686936797,18.80,926,2398
1686936799,6.70,926,2398
1686936800,6.70,926,2398
1686936801,6.70,926,2398
1686936802,0.00,926,2398
1686936803,6.70,926,2398
1686936804,6.70,926,2398
1686936806,0.00,926,2398
1686936807,6.70,926,2398
1686936808,0.00,926,2398
1686936809,0.00,926,2398
1686936810,6.20,926,2398
1686936811,13.30,926,2398
1686936813,0.00,926,2398
1686936814,0.00,926,2398
1686936815,0.00,926,2398
1686936816,6.20,926,2398
1686936817,0.00,926,2398
1686936818,0.00,926,2398
1686936820,6.20,926,2398
1686936821,12.40,926,2398
1686936822,0.00,926,2398
1686936823,6.20,926,2398
1686936824,6.70,926,2398
1686936825,6.70,926,2398
1686936827,0.00,926,2398
1686936828,0.00,926,2398
1686936829,6.70,926,2398
1686936830,12.50,926,2398
1686936831,0.00,926,2398
1686936833,6.20,926,2398
1686936834,0.00,926,2398
1686936835,6.70,926,2398
1686936836,6.20,926,2398
1686936837,6.70,926,2398
1686936838,0.00,926,2398
1686936840,6.70,926,2398
1686936841,13.30,926,2398
1686936842,0.00,926,2398
1686936843,0.00,926,2398
1686936844,0.00,926,2398
1686936845,0.00,926,2398
1686936847,33.30,926,2398
1686936848,6.20,926,2398
1686936849,13.30,926,2398
1686936850,6.70,926,2398
1686936851,0.00,926,2398
1686936852,0.00,926,2398
1686936854,6.70,926,2398
1686936855,6.70,926,2398
1686936856,6.20,926,2398
1686936857,0.00,926,2398
1686936858,0.00,926,2398
1686936859,12.50,926,2398
1686936861,6.70,926,2398
1686936862,0.00,926,2398
1686936863,0.00,926,2398
1686936864,13.40,926,2398
1686936865,13.40,926,2398
1686936866,13.40,926,2398
1686936868,0.00,926,2398
1686936869,0.00,926,2398
1686936870,0.00,926,2398
1686936871,33.40,926,2398
1686936872,0.00,926,2398
1686936873,6.70,926,2398
1686936875,6.70,926,2398
1686936876,6.70,926,2398
1686936877,0.00,926,2398
1686936878,0.00,926,2398
1686936879,0.00,926,2398
1686936880,6.70,926,2398
1686936882,0.00,926,2398
1686936883,0.00,926,2398
1686936884,13.40,926,2398
1686936885,0.00,926,2398
1686936886,6.70,926,2398
1686936888,13.40,926,2398
1686936889,0.00,926,2398
1686936890,13.30,926,2398
1686936891,6.20,926,2398
1686936892,6.20,926,2398
1686936893,0.00,926,2398
1686936895,6.20,926,2398
1686936896,12.40,926,2398
1686936897,0.00,926,2398
1686936898,0.00,926,2398
1686936899,0.00,926,2398
1686936900,0.00,926,2398
1686936902,12.50,926,2398
1686936903,6.20,926,2398
1686936904,0.00,926,2398
1686936905,0.00,926,2398
1686936906,6.20,926,2398
1686936907,0.00,926,2398
1686936909,6.20,926,2398
1686936910,6.20,926,2398
1686936911,0.00,926,2398
1686936912,0.00,926,2398
1686936913,6.20,926,2398
1686936914,6.20,926,2398
1686936916,0.00,926,2398
1686936917,6.70,926,2398
1686936918,0.00,926,2398
1686936919,6.70,926,2398
1686936920,13.30,926,2398
1686936921,66.60,926,2398
1686936923,0.00,926,2398
1686936924,0.00,926,2398
1686936925,6.70,926,2398
1686936926,0.00,926,2398
1686936927,0.00,926,2398
1686936928,6.70,926,2398
1686936930,6.70,926,2398
1686936931,6.70,926,2398
1686936932,0.00,926,2398
1686936933,0.00,926,2398
1686936934,6.20,926,2398
1686936935,12.40,926,2398
1686936937,13.30,926,2398
1686936938,0.00,926,2398
1686936939,18.80,926,2398
1686936940,6.70,926,2398
1686936941,0.00,926,2398
1686936943,0.00,926,2398
1686936944,0.00,926,2398
1686936945,0.00,926,2398
1686936946,0.00,926,2398
1686936947,6.20,926,2398
1686936948,0.00,926,2398
1686936950,20.00,926,2398
1686936951,6.70,926,2398
1686936952,6.70,930,2398
1686936953,6.70,930,2398
1686936954,6.70,930,2398
1686936955,6.70,930,2398
1686936957,6.70,930,2398
1686936958,13.40,930,2398
1686936959,6.70,930,2398
1686936960,6.70,930,2398
1686936961,6.20,930,2398
1686936962,6.70,930,2398
1686936964,0.00,930,2398
1686936965,6.20,930,2398
1686936966,0.00,930,2398
1686936967,0.00,930,2398
1686936968,6.20,930,2398
1686936969,6.20,930,2398
1686936971,6.70,930,2398
1686936972,50.00,930,2398
1686936973,6.20,930,2398
1686936974,0.00,930,2398
1686936975,0.00,930,2398
1686936976,13.40,930,2398
1686936978,6.70,930,2398
1686936979,6.20,930,2398
1686936980,0.00,930,2398
1686936981,0.00,930,2398
1686936982,0.00,930,2398
1686936983,6.70,930,2398
1686936985,0.00,930,2398
1686936986,6.70,930,2398
1686936987,6.20,930,2398
1686936988,0.00,930,2398
1686936989,0.00,930,2398
1686936990,0.00,930,2398
1686936992,0.00,930,2398
1686936993,0.00,930,2398
1686936994,0.00,930,2398
1686936995,0.00,930,2398
1686936996,0.00,930,2398
1686936998,6.70,930,2398
1686936999,0.00,930,2398
1686937000,6.70,930,2398
1686937001,0.00,930,2398
1686937002,6.70,930,2398
1686937003,0.00,930,2398
1686937005,0.00,930,2398
1686937006,6.70,930,2398
1686937007,0.00,930,2398
1686937008,6.70,930,2398
1686937009,0.00,930,2398
1686937010,0.00,930,2398
1686937012,6.20,930,2398
1686937013,0.00,930,2398
1686937014,0.00,930,2398
1686937015,6.20,930,2398
1686937016,6.20,930,2398
1686937017,0.00,930,2398
1686937019,6.20,930,2398
1686937020,0.00,930,2398
1686937021,0.00,930,2398
1686937022,62.40,930,2398
1686937023,0.00,930,2398
1686937024,0.00,930,2398
1686937026,0.00,930,2398
1686937027,0.00,930,2398
1686937028,6.20,930,2398
1686937029,20.00,930,2398
1686937030,0.00,930,2398
1686937031,6.70,930,2398
1686937033,0.00,930,2398
1686937034,0.00,930,2398
1686937035,6.70,930,2398
1686937036,0.00,930,2398
1686937037,18.80,930,2398
1686937038,6.20,930,2398
1686937040,6.20,930,2398
1686937041,0.00,930,2398
1686937042,0.00,930,2398
1686937043,0.00,930,2398
1686937044,0.00,930,2398
1686937045,26.70,930,2398
1686937047,0.00,930,2398
1686937048,6.70,930,2398
1686937049,6.70,930,2398
1686937050,6.70,930,2398
1686937051,6.70,930,2398
1686937053,6.70,930,2398
1686937054,13.40,930,2398
1686937055,0.00,930,2398
1686937056,0.00,930,2398
1686937057,0.00,930,2398
1686937058,12.40,930,2398
1686937060,25.00,930,2398
1686937061,0.00,930,2398
1686937062,0.00,930,2398
1686937063,0.00,930,2398
1686937064,6.20,930,2398
1686937065,6.20,930,2398
1686937067,0.00,930,2398
1686937068,0.00,930,2398
1686937069,0.00,930,2398
1686937070,6.70,930,2398
1686937071,0.00,930,2398
1686937072,26.70,930,2398
1686937074,0.00,930,2398
1686937075,0.00,930,2398
1686937076,0.00,930,2398
1686937077,0.00,930,2398
1686937078,0.00,930,2398
1686937079,18.80,930,2398
1686937081,0.00,930,2398
1686937082,6.20,930,2398
1686937083,0.00,930,2398
1686937084,0.00,930,2398
1686937085,0.00,930,2398
1686937086,0.00,930,2398
1686937088,0.00,930,2398
1686937089,0.00,930,2398
1686937090,0.00,930,2398
1686937091,6.20,930,2398
1686937092,6.20,930,2398
1686937093,12.40,930,2398
1686937095,0.00,930,2398
1686937096,0.00,930,2398
1686937097,6.20,930,2398
1686937098,6.20,930,2398
1686937099,6.20,930,2398
1686937100,13.30,930,2398
1686937102,0.00,930,2398
1686937103,0.00,930,2398
1686937104,0.00,930,2398
1686937105,0.00,930,2398
1686937106,0.00,930,2398
1686937108,13.30,930,2398
1686937109,6.20,930,2398
1686937110,0.00,930,2398
1686937111,0.00,930,2398
1686937112,0.00,930,2398
1686937113,0.00,930,2398
1686937115,0.00,930,2398
1686937116,0.00,930,2398
1686937117,6.70,930,2398
1686937118,0.00,930,2398
1686937119,20.00,930,2398
1686937120,0.00,930,2398
1686937122,6.70,930,2398
1686937123,6.70,930,2398
1686937124,0.00,930,2398
1686937125,6.70,930,2398
1686937126,0.00,930,2398
1686937127,0.00,930,2398
1686937129,0.00,930,2398
1686937130,0.00,930,2398
1686937131,12.40,930,2398
1686937132,0.00,930,2398
1686937133,6.70,930,2398
1686937134,6.20,930,2398
1686937136,0.00,930,2398
1686937137,0.00,930,2398
1686937138,6.20,930,2398
1686937139,12.50,930,2398
1686937140,0.00,930,2398
1686937141,6.20,930,2398
1686937143,6.20,930,2398
1686937144,0.00,930,2398
1686937145,6.70,930,2398
1686937146,6.70,930,2398
1686937147,6.70,930,2398
1686937148,6.70,930,2398
1686937150,6.70,930,2398
1686937151,0.00,930,2398
1686937152,12.40,930,2398
1686937153,46.70,930,2398
1686937154,6.20,930,2398
1686937155,12.50,930,2398
1686937157,12.50,930,2398
1686937158,12.50,930,2398
1686937159,0.00,930,2398
1686937160,6.70,930,2398
1686937161,6.20,930,2398
1686937163,6.20,930,2398
1686937164,0.00,930,2398
1686937165,0.00,930,2398
1686937166,0.00,930,2398
1686937167,6.70,930,2398
1686937168,0.00,930,2398
1686937170,6.70,930,2398
1686937171,0.00,930,2398
1686937172,6.70,930,2398
1686937173,6.70,930,2398
1686937174,0.00,930,2398
1686937175,0.00,930,2398
1686937177,0.00,930,2398
1686937178,0.00,930,2398
1686937179,0.00,930,2398
1686937180,13.30,930,2398
1686937181,6.70,930,2398
1686937182,0.00,930,2398
1686937184,0.00,930,2398
1686937185,0.00,930,2398
1686937186,0.00,930,2398
1686937187,0.00,930,2398
1686937188,0.00,930,2398
1686937189,13.30,930,2398
1686937191,0.00,930,2398
1686937192,0.00,930,2398
1686937193,0.00,930,2398
1686937194,6.70,930,2398
1686937195,13.40,930,2398
1686937196,0.00,930,2398
