time,cpu,mem,storage
1686852275,0.00,252,1487
1686852276,0.00,252,1487
1686852278,0.00,252,1487
1686852279,0.00,252,1487
1686852280,0.00,252,1487
1686852281,0.00,252,1487
1686852282,0.00,252,1487
1686852284,0.00,252,1487
1686852285,0.00,252,1487
1686852286,0.00,252,1487
1686852287,0.00,252,1487
1686852288,0.00,252,1487
1686852289,0.00,252,1487
1686852291,0.00,252,1487
1686852292,6.20,252,1487
1686852293,0.00,252,1487
1686852294,0.00,252,1487
1686852295,0.00,252,1487
1686852296,0.00,252,1487
1686852298,0.00,252,1487
1686852299,0.00,252,1487
1686852300,0.00,252,1487
1686852301,0.00,252,1487
1686852302,0.00,252,1487
1686852303,0.00,252,1487
1686852305,0.00,252,1487
1686852306,0.00,252,1487
1686852307,0.00,252,1487
1686852308,0.00,252,1487
1686852309,0.00,252,1487
1686852311,6.70,252,1487
1686852312,0.00,252,1487
1686852313,0.00,252,1487
1686852314,0.00,252,1487
1686852315,6.20,252,1487
1686852316,0.00,252,1487
1686852318,0.00,252,1487
1686852319,0.00,252,1487
1686852320,0.00,252,1487
1686852321,0.00,252,1487
1686852322,0.00,252,1487
1686852323,0.00,252,1487
1686852325,0.00,252,1487
1686852326,0.00,252,1487
1686852327,0.00,252,1487
1686852328,0.00,252,1487
1686852329,0.00,252,1487
1686852330,6.20,252,1487
1686852332,0.00,252,1487
1686852333,0.00,252,1487
1686852334,0.00,252,1487
1686852335,0.00,252,1487
1686852336,0.00,252,1487
1686852338,6.70,252,1487
1686852339,0.00,252,1487
1686852340,6.70,252,1487
1686852341,0.00,252,1487
1686852342,0.00,252,1487
1686852343,0.00,252,1487
1686852345,0.00,252,1487
1686852346,0.00,252,1487
1686852347,0.00,252,1487
1686852348,0.00,252,1487
1686852349,0.00,252,1487
1686852350,0.00,252,1487
1686852352,0.00,252,1487
1686852353,0.00,252,1487
1686852354,0.00,252,1487
1686852355,6.70,252,1487
1686852356,0.00,252,1487
1686852357,0.00,252,1487
1686852359,6.70,252,1487
1686852360,0.00,252,1487
1686852361,0.00,252,1487
1686852362,0.00,252,1487
1686852363,0.00,252,1487
1686852365,6.70,252,1487
1686852366,0.00,252,1487
1686852367,0.00,252,1487
1686852368,0.00,252,1487
1686852369,0.00,252,1487
1686852370,6.70,252,1487
1686852372,0.00,252,1487
1686852373,6.70,252,1487
1686852374,0.00,252,1487
1686852375,0.00,252,1487
1686852376,0.00,252,1487
1686852377,0.00,252,1487
1686852379,0.00,252,1487
1686852380,0.00,252,1487
1686852381,0.00,252,1487
1686852382,0.00,252,1487
1686852383,0.00,252,1487
1686852384,0.00,252,1487
1686852386,0.00,252,1487
1686852387,0.00,252,1487
1686852388,0.00,252,1487
1686852389,0.00,252,1487
1686852390,0.00,252,1487
1686852391,0.00,252,1487
1686852393,0.00,252,1487
1686852394,0.00,252,1487
1686852395,0.00,252,1487
1686852396,0.00,252,1487
1686852397,0.00,252,1487
1686852399,0.00,252,1487
1686852400,0.00,252,1487
1686852401,0.00,252,1487
1686852402,6.70,252,1487
1686852403,0.00,252,1487
1686852404,6.70,252,1487
1686852406,0.00,252,1487
1686852407,6.70,252,1487
1686852408,0.00,252,1487
1686852409,0.00,252,1487
1686852410,0.00,252,1487
1686852411,0.00,252,1487
1686852413,0.00,252,1487
1686852414,0.00,252,1487
1686852415,6.20,252,1487
1686852416,0.00,252,1487
1686852417,0.00,252,1487
1686852418,6.20,252,1487
1686852420,0.00,252,1487
1686852421,0.00,252,1487
1686852422,0.00,252,1487
1686852423,0.00,252,1487
1686852424,0.00,252,1487
1686852425,0.00,252,1487
1686852427,0.00,252,1487
1686852428,13.40,252,1487
1686852429,0.00,252,1487
1686852430,0.00,252,1487
1686852431,0.00,252,1487
1686852433,0.00,252,1487
1686852434,0.00,252,1487
1686852435,0.00,252,1487
1686852436,0.00,252,1487
1686852437,0.00,252,1487
1686852438,0.00,252,1487
1686852440,0.00,252,1487
1686852441,0.00,252,1487
1686852442,0.00,252,1487
1686852443,0.00,252,1487
1686852444,0.00,252,1487
1686852445,0.00,252,1487
1686852447,6.70,252,1487
1686852448,0.00,252,1487
1686852449,0.00,252,1487
1686852450,6.70,252,1487
1686852451,0.00,252,1487
1686852452,0.00,252,1487
1686852454,0.00,252,1487
1686852455,0.00,252,1487
1686852456,0.00,252,1487
1686852457,0.00,252,1487
1686852458,0.00,252,1487
1686852460,0.00,252,1487
1686852461,0.00,252,1487
1686852462,0.00,252,1487
1686852463,6.70,252,1487
1686852464,0.00,252,1487
1686852465,0.00,252,1487
1686852467,0.00,252,1487
1686852468,0.00,252,1487
1686852469,6.20,252,1487
1686852470,0.00,252,1487
1686852471,0.00,252,1487
1686852472,0.00,252,1487
1686852474,0.00,252,1487
1686852475,0.00,252,1487
1686852476,6.20,252,1487
1686852477,0.00,252,1487
1686852478,0.00,252,1487
1686852479,0.00,252,1487
1686852481,0.00,252,1487
1686852482,0.00,252,1487
1686852483,0.00,252,1487
1686852484,0.00,252,1487
1686852485,0.00,252,1487
1686852486,0.00,252,1487
1686852488,0.00,252,1487
1686852489,0.00,252,1487
1686852490,0.00,252,1487
1686852491,0.00,252,1487
1686852492,0.00,252,1487
1686852494,0.00,252,1487
1686852495,0.00,252,1487
1686852496,0.00,252,1487
1686852497,0.00,252,1487
1686852498,0.00,252,1487
1686852499,0.00,252,1487
1686852501,0.00,252,1487
1686852502,0.00,252,1487
1686852503,0.00,252,1487
1686852504,0.00,252,1487
1686852505,0.00,252,1487
1686852506,0.00,252,1487
1686852508,0.00,252,1487
1686852509,6.70,252,1487
1686852510,0.00,252,1487
1686852511,0.00,252,1487
1686852512,0.00,252,1487
1686852513,0.00,252,1487
1686852515,0.00,252,1487
1686852516,6.70,252,1487
1686852517,0.00,252,1487
1686852518,0.00,252,1487
1686852519,0.00,252,1487
1686852521,0.00,252,1487
1686852522,0.00,252,1487
1686852523,6.70,252,1487
1686852524,0.00,252,1487
1686852525,0.00,252,1487
1686852526,0.00,252,1487
1686852528,0.00,251,1487
1686852529,0.00,251,1487
1686852530,6.70,251,1487
1686852531,0.00,251,1487
1686852532,0.00,251,1487
1686852533,0.00,251,1487
1686852535,0.00,251,1487
1686852536,6.20,251,1487
1686852537,0.00,251,1487
1686852538,0.00,251,1487
1686852539,0.00,251,1487
1686852540,0.00,251,1487
1686852542,0.00,251,1487
1686852543,0.00,251,1487
1686852544,0.00,251,1487
1686852545,0.00,251,1487
1686852546,0.00,251,1487
1686852548,0.00,251,1487
1686852549,0.00,251,1487
1686852550,0.00,251,1487
1686852551,0.00,251,1487
1686852552,0.00,251,1487
1686852553,6.70,251,1487
1686852555,0.00,251,1487
1686852556,0.00,251,1487
1686852557,0.00,251,1487
1686852558,0.00,251,1487
1686852559,0.00,251,1487
1686852560,0.00,251,1487
1686852562,0.00,251,1487
1686852563,0.00,251,1487
1686852564,0.00,251,1487
1686852565,0.00,251,1487
1686852566,0.00,251,1487
1686852567,0.00,251,1487
1686852569,0.00,251,1487
1686852570,0.00,251,1487
1686852571,0.00,251,1487
1686852572,0.00,251,1487
1686852573,0.00,251,1487
1686852575,0.00,251,1487
1686852576,0.00,251,1487
1686852577,0.00,251,1487
1686852578,0.00,251,1487
1686852579,0.00,251,1487
1686852580,6.20,251,1487
1686852582,0.00,251,1487
1686852583,0.00,251,1487
1686852584,0.00,251,1487
1686852585,0.00,251,1487
1686852586,0.00,251,1487
1686852587,0.00,251,1487
1686852589,0.00,251,1487
1686852590,0.00,251,1487
1686852591,0.00,251,1487
1686852592,0.00,251,1487
1686852593,0.00,251,1487
1686852594,6.70,251,1487
1686852596,0.00,251,1487
1686852597,0.00,251,1487
1686852598,0.00,251,1487
1686852599,0.00,251,1487
1686852600,0.00,251,1487
1686852601,0.00,251,1487
1686852603,6.70,251,1487
1686852604,0.00,251,1487
