time,cpu,mem,storage
1686852563,27.90,81,1642
1686852564,10.50,81,1642
1686852565,17.70,81,1642
1686852567,17.70,81,1642
1686852568,23.50,81,1642
1686852569,22.30,81,1642
1686852571,11.80,81,1642
1686852572,22.30,81,1642
1686852573,23.50,81,1642
1686852574,17.70,81,1642
1686852576,16.70,81,1642
1686852577,16.70,81,1642
1686852578,11.10,81,1642
1686852579,16.70,81,1642
1686852581,31.70,81,1642
1686852582,11.10,81,1642
1686852583,33.50,81,1642
1686852585,16.70,81,1642
1686852586,16.70,81,1642
1686852587,17.70,81,1642
1686852588,26.40,81,1642
1686852590,22.30,81,1642
1686852591,17.70,81,1642
1686852592,33.40,81,1642
1686852593,21.10,81,1642
1686852595,35.30,81,1642
1686852596,17.70,81,1642
1686852597,22.30,81,1642
1686852599,22.30,81,1642
1686852600,17.70,81,1642
1686852601,47.10,81,1642
1686852602,22.30,81,1642
1686852604,44.60,81,1642
1686852605,27.90,81,1642
1686852606,27.90,81,1642
1686852607,22.30,81,1642
1686852609,22.30,81,1642
1686852610,15.80,81,1642
1686852611,29.40,81,1642
1686852613,27.80,81,1642
1686852614,27.90,81,1642
1686852615,35.30,82,1642
1686852616,23.50,82,1642
1686852618,21.10,81,1642
1686852619,16.70,81,1642
1686852620,27.90,81,1642
1686852621,17.70,82,1642
1686852623,16.70,81,1642
1686852624,23.50,81,1642
1686852625,17.70,81,1642
1686852627,17.70,81,1642
1686852628,22.30,81,1642
1686852629,22.30,81,1642
1686852630,22.30,81,1642
1686852632,26.40,81,1642
1686852633,23.50,81,1642
1686852634,11.10,81,1642
1686852635,21.10,81,1642
1686852637,27.90,81,1642
1686852638,22.30,81,1642
1686852639,22.30,81,1642
1686852641,22.30,81,1642
1686852642,16.70,81,1642
1686852643,11.20,81,1642
1686852644,22.30,82,1642
1686852646,29.40,82,1642
1686852647,11.80,82,1642
1686852648,17.70,81,1642
1686852650,16.70,81,1642
1686852651,22.30,81,1642
1686852652,11.80,81,1642
1686852653,22.30,81,1642
1686852655,31.70,81,1642
1686852656,27.90,82,1642
1686852657,23.50,82,1642
1686852658,16.70,82,1642
1686852660,22.30,82,1642
1686852661,21.10,82,1642
1686852662,22.30,81,1642
1686852664,16.70,81,1642
1686852665,29.40,81,1642
1686852666,35.30,81,1642
1686852667,11.10,81,1642
1686852669,17.70,81,1642
1686852670,11.10,81,1642
1686852671,11.10,81,1642
1686852672,11.10,81,1642
1686852674,27.90,82,1642
1686852675,33.50,81,1642
1686852676,23.50,82,1642
1686852678,29.40,82,1642
1686852679,11.80,82,1642
1686852680,27.80,81,1642
1686852681,27.90,81,1642
1686852683,27.90,81,1642
1686852684,27.90,81,1642
1686852685,17.60,81,1642
1686852687,27.90,81,1642
1686852688,21.10,81,1642
1686852689,27.90,81,1642
1686852690,22.20,81,1642
1686852692,23.50,82,1642
1686852693,33.50,81,1642
1686852694,22.30,82,1642
1686852695,22.30,81,1642
1686852697,15.80,81,1642
1686852698,27.90,81,1642
1686852699,29.40,82,1642
1686852701,27.90,82,1642
1686852702,29.50,82,1642
1686852703,27.80,81,1642
1686852704,35.30,82,1642
1686852706,29.40,82,1642
1686852707,22.30,81,1642
1686852708,16.70,82,1642
1686852710,35.30,82,1642
1686852711,29.50,82,1642
1686852712,22.30,82,1642
1686852713,26.40,81,1642
1686852715,29.40,82,1642
1686852716,23.60,82,1642
1686852717,17.70,82,1642
1686852718,21.10,81,1642
1686852720,35.30,81,1642
1686852721,22.30,81,1642
1686852722,23.50,81,1642
1686852723,27.90,81,1642
1686852725,23.60,81,1642
1686852726,23.50,82,1642
1686852727,16.70,81,1642
1686852729,16.70,82,1642
1686852730,35.30,82,1642
1686852731,22.30,81,1642
1686852732,17.70,81,1642
1686852734,16.70,81,1642
1686852735,16.70,81,1642
1686852736,11.80,81,1642
1686852737,27.90,81,1642
1686852739,21.10,82,1642
1686852740,23.50,82,1642
1686852741,29.40,81,1642
1686852743,22.30,82,1642
1686852744,23.50,81,1642
1686852745,33.50,81,1642
1686852746,33.50,81,1642
1686852748,27.90,82,1642
1686852749,17.70,81,1642
1686852750,15.80,81,1642
1686852751,11.10,81,1642
1686852753,22.30,81,1642
1686852754,15.80,81,1642
1686852755,27.90,81,1642
1686852757,27.90,81,1642
1686852758,27.90,81,1642
1686852759,22.30,81,1642
1686852760,33.50,81,1642
1686852762,29.40,81,1642
1686852763,27.90,81,1642
1686852764,16.70,81,1642
1686852766,17.60,81,1642
1686852767,22.30,81,1642
1686852768,16.70,81,1642
1686852769,23.50,81,1642
1686852771,22.30,81,1642
1686852772,61.40,79,1642
1686852773,22.30,79,1642
1686852774,23.50,79,1642
1686852776,27.90,79,1642
1686852777,22.30,79,1642
1686852778,21.10,79,1642
1686852780,16.70,79,1642
1686852781,22.30,79,1642
1686852782,11.20,79,1642
1686852783,33.50,79,1642
1686852785,29.40,79,1642
1686852786,16.70,79,1642
1686852787,11.10,79,1642
1686852789,27.90,79,1642
1686852790,17.70,79,1642
1686852791,17.70,79,1642
1686852792,10.50,79,1642
1686852794,21.10,79,1642
1686852795,23.60,79,1642
1686852796,22.30,79,1642
1686852797,21.10,79,1642
1686852799,23.50,79,1642
1686852800,17.70,79,1642
1686852801,22.30,79,1642
1686852803,33.50,79,1642
1686852804,22.30,79,1642
1686852805,17.70,79,1642
1686852806,27.90,79,1642
1686852808,22.30,79,1642
1686852809,27.90,79,1642
1686852810,16.70,79,1642
1686852811,22.30,79,1642
1686852813,31.70,79,1642
1686852814,16.70,79,1642
1686852815,22.30,79,1642
1686852817,16.70,79,1642
1686852818,16.70,79,1642
1686852819,15.80,79,1642
1686852820,22.30,79,1642
1686852822,17.70,79,1642
1686852823,22.30,79,1642
1686852824,16.70,79,1642
1686852826,37.00,79,1642
1686852827,22.30,79,1642
1686852828,11.10,79,1642
1686852829,23.50,79,1642
1686852831,16.70,79,1642
1686852832,33.50,79,1642
1686852833,11.10,79,1642
1686852834,27.80,79,1642
1686852836,17.70,79,1642
1686852837,11.80,79,1642
1686852838,23.60,79,1642
1686852840,27.90,79,1642
1686852841,23.60,79,1642
1686852842,16.70,79,1642
1686852843,16.70,79,1642
1686852845,22.30,79,1642
1686852846,29.40,79,1642
1686852847,11.10,79,1642
1686852848,33.50,79,1642
1686852850,22.30,79,1642
1686852851,17.70,79,1642
1686852852,23.50,79,1642
1686852854,33.50,79,1642
1686852855,27.90,79,1642
1686852856,22.30,79,1642
1686852857,22.30,79,1642
1686852859,22.30,79,1642
1686852860,16.70,79,1642
1686852861,22.30,79,1642
1686852863,16.70,79,1642
1686852864,11.80,79,1642
1686852865,17.60,79,1642
1686852866,17.60,79,1642
1686852868,15.80,79,1642
1686852869,16.70,79,1642
1686852870,23.60,79,1642
1686852871,23.50,79,1642
1686852873,22.30,79,1642
