time,cpu,mem,storage
1686927786,0.00,290,1489
1686927788,0.00,290,1489
1686927789,0.00,290,1489
1686927790,0.00,290,1489
1686927791,0.00,290,1489
1686927792,0.00,290,1489
1686927793,0.00,290,1489
1686927795,0.00,290,1489
1686927796,0.00,290,1489
1686927797,0.00,290,1489
1686927798,0.00,290,1489
1686927799,0.00,290,1489
1686927800,0.00,290,1489
1686927802,0.00,290,1489
1686927803,0.00,290,1489
1686927804,0.00,290,1489
1686927805,0.00,290,1489
1686927806,0.00,290,1489
1686927807,0.00,290,1489
1686927809,0.00,290,1489
1686927810,0.00,290,1489
1686927811,0.00,290,1489
1686927812,0.00,290,1489
1686927813,0.00,290,1489
1686927814,0.00,290,1489
1686927816,0.00,290,1489
1686927817,0.00,290,1489
1686927818,0.00,290,1489
1686927819,0.00,290,1489
1686927820,6.70,290,1489
1686927821,0.00,290,1489
1686927823,0.00,290,1489
1686927824,0.00,290,1489
1686927825,6.20,290,1489
1686927826,0.00,290,1489
1686927827,0.00,290,1489
1686927828,0.00,290,1489
1686927830,0.00,290,1489
1686927831,0.00,290,1489
1686927832,0.00,290,1489
1686927833,0.00,290,1489
1686927834,0.00,290,1489
1686927835,0.00,290,1489
1686927837,0.00,290,1489
1686927838,0.00,290,1489
1686927839,0.00,290,1489
1686927840,0.00,290,1489
1686927841,0.00,290,1489
1686927842,0.00,290,1489
1686927844,0.00,290,1489
1686927845,0.00,290,1489
1686927846,0.00,290,1489
1686927847,0.00,290,1489
1686927848,0.00,290,1489
1686927849,0.00,290,1489
1686927851,0.00,290,1489
1686927852,0.00,290,1489
1686927853,0.00,290,1489
1686927854,0.00,290,1489
1686927855,0.00,290,1489
1686927856,0.00,290,1489
1686927858,0.00,290,1489
1686927859,0.00,290,1489
1686927860,0.00,290,1489
1686927861,0.00,290,1489
1686927862,0.00,290,1489
1686927863,0.00,290,1489
1686927865,0.00,290,1489
1686927866,0.00,290,1489
1686927867,6.70,290,1489
1686927868,0.00,290,1489
1686927869,0.00,290,1489
1686927870,0.00,290,1489
1686927872,0.00,290,1489
1686927873,0.00,290,1489
1686927874,0.00,290,1489
1686927875,0.00,290,1489
1686927876,0.00,290,1489
1686927877,0.00,290,1489
1686927879,0.00,290,1489
1686927880,0.00,290,1489
1686927881,0.00,290,1489
1686927882,0.00,290,1489
1686927883,0.00,290,1489
1686927884,0.00,290,1489
