time,cpu,mem,storage
1686927786,27.90,82,1642
1686927788,22.30,82,1642
1686927789,23.60,82,1642
1686927790,27.90,82,1642
1686927791,17.60,82,1642
1686927793,11.10,82,1642
1686927794,16.70,82,1642
1686927795,21.10,82,1642
1686927797,22.30,82,1642
1686927798,16.70,82,1642
1686927799,41.20,82,1642
1686927800,22.30,82,1642
1686927802,29.40,82,1642
1686927803,16.70,82,1642
1686927804,23.50,82,1642
1686927805,23.50,82,1642
1686927807,29.40,82,1642
1686927808,23.50,82,1642
1686927809,17.60,82,1642
1686927811,22.30,82,1642
1686927812,16.70,82,1642
1686927813,27.90,82,1642
1686927814,22.30,82,1642
1686927816,11.80,82,1642
1686927817,11.10,82,1642
1686927818,27.90,82,1642
1686927819,33.40,82,1642
1686927821,22.30,82,1642
1686927822,22.30,82,1642
1686927823,27.90,82,1642
1686927825,15.80,82,1642
1686927826,16.70,82,1642
1686927827,23.50,82,1642
1686927828,11.10,82,1642
1686927830,27.90,82,1642
1686927831,27.90,82,1642
1686927832,15.80,82,1642
1686927834,33.40,82,1642
1686927835,27.80,82,1642
1686927836,11.80,82,1642
1686927837,23.50,82,1642
1686927839,22.30,82,1642
1686927840,16.70,82,1642
1686927841,23.50,82,1642
1686927842,23.60,82,1642
1686927844,17.70,82,1642
1686927845,17.70,82,1642
1686927846,23.60,82,1642
1686927847,10.50,82,1642
1686927849,22.30,82,1642
1686927850,16.70,82,1642
1686927851,23.60,82,1642
1686927853,27.90,82,1642
1686927854,16.70,82,1642
1686927855,26.40,82,1642
1686927856,17.70,82,1642
1686927858,11.80,82,1642
1686927859,23.50,82,1642
1686927860,21.10,82,1642
1686927861,29.40,82,1642
1686927863,29.40,82,1642
1686927864,5.90,82,1642
1686927865,17.70,82,1642
1686927867,27.90,82,1642
1686927868,23.50,82,1642
1686927869,22.30,82,1642
1686927870,22.30,82,1642
1686927872,22.30,82,1642
1686927873,17.70,82,1642
1686927874,22.30,82,1642
1686927875,23.50,82,1642
1686927877,29.40,82,1642
1686927878,27.90,82,1642
1686927879,35.30,82,1642
1686927880,17.70,82,1642
1686927882,23.50,82,1642
1686927883,33.40,82,1642
1686927884,27.90,82,1642
1686927886,22.30,82,1642
1686927887,17.70,82,1642
1686927888,33.50,82,1642
1686927889,23.50,82,1642
1686927891,16.70,82,1642
1686927892,22.30,82,1642
1686927893,22.30,82,1642
1686927894,17.70,82,1642
1686927896,11.10,82,1642
1686927897,17.70,82,1642
1686927898,29.40,82,1642
1686927900,17.70,82,1642
1686927901,16.70,82,1642
1686927902,27.90,82,1642
1686927903,16.70,82,1642
1686927905,17.70,81,1642
1686927906,22.30,82,1642
1686927907,17.60,82,1642
1686927908,11.80,82,1642
1686927910,23.50,82,1642
1686927911,26.40,82,1642
1686927912,22.30,82,1642
1686927914,16.80,82,1642
1686927915,22.30,82,1642
1686927916,27.90,82,1642
1686927917,16.70,82,1642
1686927919,11.80,82,1642
1686927920,11.10,82,1642
1686927921,15.80,82,1642
1686927922,22.30,82,1642
1686927924,29.40,82,1642
1686927925,23.60,82,1642
1686927926,23.60,82,1642
1686927928,16.70,82,1642
1686927929,16.70,82,1642
1686927930,17.70,82,1642
1686927931,23.50,82,1642
1686927933,16.70,82,1642
1686927934,17.70,82,1642
1686927935,23.50,82,1642
1686927936,27.80,82,1642
1686927938,21.10,82,1642
1686927939,17.70,82,1642
1686927940,22.30,82,1642
1686927942,21.10,82,1642
1686927943,15.80,81,1642
1686927944,11.80,82,1642
1686927945,17.70,82,1642
1686927947,10.50,82,1642
1686927948,23.60,82,1642
1686927949,11.20,81,1642
1686927950,21.10,82,1642
1686927952,16.70,82,1642
1686927953,27.90,81,1642
1686927954,16.70,82,1642
1686927956,16.70,81,1642
1686927957,29.40,81,1642
1686927958,22.20,81,1642
1686927959,11.10,81,1642
1686927961,22.30,81,1642
1686927962,22.30,81,1642
1686927963,5.60,81,1642
1686927964,23.60,81,1642
1686927966,29.40,81,1642
1686927967,27.80,81,1642
1686927968,16.70,81,1642
1686927970,22.30,81,1642
1686927971,16.70,81,1642
1686927972,22.30,81,1642
1686927973,17.60,82,1642
1686927975,23.50,82,1642
1686927976,22.30,81,1642
1686927977,22.30,82,1642
1686927978,11.80,82,1642
1686927980,17.70,82,1642
1686927981,22.30,82,1642
1686927982,33.50,82,1642
1686927984,33.50,82,1642
1686927985,21.10,82,1642
1686927986,16.70,82,1642
1686927987,16.70,82,1642
1686927989,16.70,82,1642
1686927990,16.70,81,1642
1686927991,16.70,81,1642
1686927992,22.30,82,1642
1686927994,23.50,82,1642
1686927995,22.30,82,1642
1686927996,17.70,81,1642
1686927998,16.70,81,1642
1686927999,27.90,81,1642
1686928000,11.10,82,1642
1686928001,27.80,82,1642
1686928003,15.80,82,1642
1686928004,17.70,82,1642
1686928005,23.60,81,1642
1686928006,22.30,81,1642
1686928008,22.30,82,1642
1686928009,33.50,81,1642
1686928010,22.30,81,1642
1686928012,22.30,82,1642
1686928013,23.60,82,1642
1686928014,16.70,82,1642
1686928015,23.50,82,1642
1686928017,16.70,81,1642
1686928018,23.50,82,1642
1686928019,16.70,82,1642
1686928020,27.90,82,1642
1686928022,29.40,82,1642
1686928023,41.20,82,1642
1686928024,23.50,81,1642
1686928026,10.50,81,1642
1686928027,17.70,82,1642
1686928028,16.70,82,1642
1686928029,16.70,81,1642
1686928031,22.30,81,1642
1686928032,17.70,82,1642
1686928033,29.40,82,1642
1686928034,16.70,82,1642
1686928036,16.70,81,1642
1686928037,22.30,81,1642
1686928038,35.30,81,1642
1686928039,33.50,81,1642
1686928041,11.10,82,1642
1686928042,16.70,81,1642
1686928043,16.70,81,1642
1686928045,16.70,81,1642
1686928046,21.10,81,1642
1686928047,23.50,82,1642
1686928048,23.50,82,1642
1686928050,17.60,81,1642
1686928051,29.40,81,1642
1686928052,21.10,82,1642
1686928054,27.90,82,1642
1686928055,35.30,82,1642
1686928056,23.50,82,1642
1686928057,23.50,81,1642
1686928059,23.50,81,1642
1686928060,23.50,82,1642
1686928061,17.70,82,1642
1686928062,17.70,81,1642
1686928064,29.40,81,1642
1686928065,22.30,81,1642
1686928066,23.50,82,1642
1686928067,17.70,82,1642
1686928069,11.10,82,1642
1686928070,23.50,81,1642
1686928071,17.70,81,1642
1686928073,16.70,82,1642
1686928074,11.10,81,1642
1686928075,17.70,81,1642
1686928076,17.70,82,1642
1686928078,22.30,82,1642
1686928079,11.10,82,1642
1686928080,27.90,82,1642
1686928081,27.90,82,1642
1686928083,23.50,82,1642
1686928084,16.70,82,1642
1686928085,27.90,81,1642
1686928087,29.50,81,1642
1686928088,17.60,81,1642
1686928089,16.70,82,1642
1686928090,23.60,81,1642
1686928092,29.40,81,1642
1686928093,22.30,81,1642
1686928094,22.30,81,1642
1686928095,11.80,81,1642
1686928097,22.30,81,1642
1686928098,27.80,81,1642
1686928099,29.40,81,1642
1686928101,22.30,81,1642
1686928102,31.70,81,1642
1686928103,17.70,81,1642
1686928104,16.70,81,1642
1686928106,23.50,81,1642
1686928107,27.90,81,1642
1686928108,23.60,82,1642
1686928109,16.70,82,1642
1686928111,23.50,82,1642
1686928112,33.40,81,1642
1686928113,11.10,82,1642
1686928115,22.30,82,1642
1686928116,22.30,82,1642
1686928117,35.30,82,1642
1686928118,27.90,82,1642
1686928120,27.90,82,1642
1686928121,23.50,82,1642
1686928122,21.10,82,1642
1686928124,33.50,82,1642
1686928125,17.60,82,1642
1686928126,29.40,82,1642
1686928127,11.10,82,1642
1686928129,22.30,82,1642
1686928130,23.50,82,1642
1686928131,26.40,82,1642
1686928132,26.40,81,1642
1686928134,44.80,79,1642
1686928135,22.30,79,1642
1686928136,29.40,80,1642
1686928138,26.40,79,1642
1686928139,22.30,79,1642
1686928140,11.80,80,1642
1686928141,17.70,80,1642
1686928143,27.90,80,1642
1686928144,22.30,80,1642
1686928145,16.70,80,1642
1686928146,22.30,80,1642
1686928148,22.30,80,1642
1686928149,22.30,80,1642
1686928150,27.90,80,1642
1686928152,35.30,80,1642
1686928153,23.50,80,1642
1686928154,27.90,80,1642
1686928155,22.30,80,1642
1686928157,29.40,80,1642
1686928158,27.90,80,1642
1686928159,27.90,80,1642
1686928160,11.80,80,1642
1686928162,29.40,80,1642
1686928163,29.50,80,1642
1686928164,29.40,80,1642
1686928166,23.60,80,1642
1686928167,22.30,80,1642
