time,cpu,mem,storage
1686855317,0.00,442,2101
1686855318,0.00,442,2101
1686855319,0.00,442,2101
1686855321,0.00,442,2101
1686855322,6.70,442,2101
1686855323,0.00,442,2101
1686855324,0.00,442,2101
1686855325,6.20,442,2101
1686855326,0.00,442,2101
1686855328,0.00,442,2101
1686855329,0.00,442,2101
1686855330,0.00,442,2101
1686855331,6.20,442,2101
1686855332,6.70,442,2101
1686855333,6.20,442,2101
1686855335,0.00,442,2101
1686855336,0.00,442,2101
1686855337,18.60,442,2101
1686855338,0.00,441,2101
1686855339,0.00,441,2101
1686855341,0.00,441,2101
1686855342,6.20,441,2101
1686855343,0.00,441,2101
1686855344,6.20,441,2101
1686855345,0.00,441,2101
1686855346,6.20,441,2101
1686855348,0.00,441,2101
1686855349,0.00,441,2101
1686855350,0.00,441,2101
1686855351,0.00,441,2101
1686855352,0.00,441,2101
1686855353,6.20,441,2101
1686855355,6.70,441,2101
1686855356,6.20,441,2101
1686855357,0.00,441,2101
1686855358,0.00,441,2101
1686855359,6.70,441,2101
1686855360,0.00,441,2101
1686855362,0.00,441,2101
1686855363,0.00,441,2101
1686855364,0.00,441,2101
1686855365,0.00,441,2101
1686855366,0.00,441,2101
1686855368,6.70,441,2101
1686855369,6.20,441,2101
1686855370,0.00,441,2101
1686855371,6.20,441,2101
1686855372,6.70,441,2101
1686855373,6.20,441,2101
1686855375,6.20,441,2101
1686855376,0.00,441,2101
1686855377,0.00,441,2101
1686855378,0.00,441,2101
1686855379,0.00,441,2101
1686855380,0.00,441,2101
1686855382,0.00,441,2101
1686855383,0.00,441,2101
1686855384,12.50,441,2101
1686855385,0.00,441,2101
1686855386,6.20,441,2101
1686855388,0.00,441,2101
1686855389,0.00,441,2101
1686855390,0.00,441,2101
1686855391,0.00,441,2101
1686855392,6.70,441,2101
1686855393,0.00,441,2101
1686855395,6.70,441,2101
1686855396,12.40,441,2101
1686855397,6.70,441,2101
1686855398,0.00,441,2101
1686855399,0.00,441,2101
1686855400,0.00,441,2101
1686855402,0.00,441,2101
1686855403,13.40,441,2101
1686855404,12.50,441,2101
1686855405,0.00,441,2101
1686855406,0.00,441,2101
1686855408,6.20,441,2101
1686855409,6.70,441,2101
1686855410,0.00,441,2101
1686855411,6.20,441,2101
1686855412,0.00,441,2101
1686855413,0.00,441,2101
1686855415,0.00,441,2101
1686855416,0.00,441,2101
1686855417,0.00,441,2101
1686855418,0.00,441,2101
1686855419,6.20,441,2101
1686855420,0.00,441,2101
1686855422,6.20,441,2101
1686855423,0.00,441,2101
1686855424,6.20,441,2101
1686855425,6.70,441,2101
1686855426,0.00,441,2101
1686855427,0.00,441,2101
1686855429,0.00,441,2101
1686855430,0.00,441,2101
1686855431,0.00,441,2101
1686855432,0.00,441,2101
1686855433,0.00,441,2101
1686855435,0.00,441,2101
1686855436,0.00,441,2101
1686855437,13.40,441,2101
1686855438,0.00,441,2101
1686855439,0.00,441,2101
1686855440,0.00,441,2101
1686855442,0.00,441,2101
1686855443,6.20,441,2101
1686855444,6.20,441,2101
1686855445,0.00,441,2101
1686855446,0.00,441,2101
1686855447,0.00,441,2101
1686855449,0.00,441,2101
1686855450,0.00,441,2101
1686855451,0.00,441,2101
1686855452,0.00,441,2101
1686855453,0.00,441,2101
1686855455,0.00,441,2101
1686855456,6.70,441,2101
1686855457,0.00,441,2101
1686855458,6.20,441,2101
1686855459,0.00,441,2101
1686855460,0.00,441,2101
1686855462,0.00,441,2101
1686855463,6.70,441,2101
1686855464,0.00,441,2101
1686855465,6.70,441,2101
1686855466,6.70,441,2101
1686855467,6.20,441,2101
1686855469,0.00,441,2101
1686855470,12.40,441,2101
1686855471,0.00,441,2101
1686855472,6.70,441,2101
1686855473,0.00,441,2101
1686855475,0.00,441,2101
1686855476,0.00,441,2101
1686855477,0.00,441,2101
1686855478,0.00,441,2101
1686855479,13.40,441,2101
1686855480,0.00,441,2101
1686855482,0.00,441,2101
1686855483,0.00,441,2101
1686855484,0.00,441,2101
1686855485,0.00,441,2101
1686855486,0.00,441,2101
1686855487,6.70,441,2101
1686855489,6.20,441,2101
1686855490,0.00,441,2101
1686855491,0.00,441,2101
1686855492,0.00,441,2101
1686855493,0.00,441,2101
1686855494,0.00,441,2101
