time,cpu,mem,storage
1686855317,6.70,513,2807
1686855318,0.00,513,2807
1686855319,0.00,513,2807
1686855321,0.00,513,2807
1686855322,0.00,513,2807
1686855323,6.20,513,2807
1686855324,0.00,513,2807
1686855325,0.00,513,2807
1686855326,0.00,513,2807
1686855328,0.00,513,2807
1686855329,0.00,513,2807
1686855330,6.20,513,2807
1686855331,0.00,513,2807
1686855332,0.00,513,2807
1686855333,0.00,513,2807
1686855335,0.00,513,2807
1686855336,0.00,513,2807
1686855337,0.00,513,2807
1686855338,0.00,513,2807
1686855339,0.00,513,2807
1686855340,0.00,513,2807
1686855342,0.00,513,2807
1686855343,0.00,513,2807
1686855344,0.00,513,2807
1686855345,0.00,513,2807
1686855346,0.00,513,2807
1686855347,0.00,513,2807
1686855349,6.70,513,2807
1686855350,0.00,513,2807
1686855351,0.00,513,2807
1686855352,0.00,513,2807
1686855353,0.00,513,2807
1686855355,0.00,513,2807
1686855356,0.00,513,2807
1686855357,0.00,513,2807
1686855358,6.70,513,2807
1686855359,0.00,513,2807
1686855360,0.00,513,2807
1686855362,6.20,513,2807
1686855363,0.00,513,2807
1686855364,0.00,513,2807
1686855365,0.00,513,2807
1686855366,6.70,513,2807
1686855367,0.00,513,2807
1686855369,0.00,513,2807
1686855370,0.00,513,2807
1686855371,0.00,513,2807
1686855372,0.00,513,2807
1686855373,0.00,513,2807
1686855374,0.00,513,2807
1686855376,0.00,513,2807
1686855377,0.00,513,2807
1686855378,0.00,513,2807
1686855379,0.00,513,2807
1686855380,0.00,513,2807
1686855382,0.00,513,2807
1686855383,0.00,513,2807
1686855384,0.00,513,2807
1686855385,0.00,513,2807
1686855386,0.00,513,2807
1686855387,0.00,513,2807
1686855389,0.00,513,2807
1686855390,0.00,513,2807
1686855391,0.00,513,2807
1686855392,0.00,513,2807
1686855393,0.00,513,2807
1686855394,0.00,513,2807
1686855396,0.00,513,2807
1686855397,0.00,513,2807
1686855398,0.00,513,2807
1686855399,6.70,513,2807
1686855400,0.00,513,2807
1686855401,0.00,513,2807
1686855403,0.00,513,2807
1686855404,0.00,513,2807
1686855405,0.00,513,2807
1686855406,0.00,513,2807
1686855407,6.70,513,2807
1686855409,6.70,513,2807
1686855410,0.00,513,2807
1686855411,6.20,513,2807
1686855412,0.00,513,2807
1686855413,0.00,513,2807
1686855414,0.00,513,2807
1686855416,0.00,513,2807
1686855417,6.20,513,2807
1686855418,0.00,513,2807
1686855419,0.00,513,2807
1686855420,0.00,513,2807
1686855421,0.00,513,2807
1686855423,0.00,513,2807
1686855424,0.00,513,2807
1686855425,0.00,513,2807
1686855426,0.00,513,2807
1686855427,6.70,513,2807
1686855428,0.00,513,2807
1686855430,0.00,513,2807
1686855431,0.00,513,2807
1686855432,6.70,513,2807
1686855433,0.00,513,2807
1686855434,0.00,513,2807
1686855436,6.70,513,2807
1686855437,0.00,513,2807
1686855438,0.00,513,2807
1686855439,0.00,513,2807
1686855440,0.00,513,2807
1686855441,6.20,513,2807
1686855443,0.00,513,2807
1686855444,0.00,513,2807
1686855445,0.00,513,2807
1686855446,0.00,513,2807
1686855447,0.00,513,2807
1686855448,0.00,513,2807
1686855450,0.00,513,2807
1686855451,6.70,513,2807
1686855452,0.00,513,2807
1686855453,0.00,513,2807
1686855454,0.00,513,2807
1686855455,0.00,513,2807
1686855457,0.00,513,2807
1686855458,0.00,513,2807
1686855459,0.00,513,2807
1686855460,0.00,513,2807
1686855461,0.00,513,2807
1686855463,0.00,513,2807
1686855464,0.00,513,2807
1686855465,0.00,513,2807
1686855466,0.00,513,2807
1686855467,0.00,513,2807
1686855468,12.40,513,2807
1686855470,6.70,513,2807
1686855471,0.00,513,2807
1686855472,0.00,513,2807
1686855473,0.00,513,2807
1686855474,0.00,513,2807
1686855475,0.00,513,2807
1686855477,0.00,513,2807
1686855478,0.00,513,2807
1686855479,0.00,513,2807
1686855480,0.00,513,2807
1686855481,0.00,513,2807
1686855482,6.20,513,2807
1686855484,0.00,513,2807
1686855485,0.00,513,2807
1686855486,0.00,513,2807
1686855487,0.00,513,2807
1686855488,6.20,513,2807
1686855490,0.00,513,2807
1686855491,6.20,513,2807
1686855492,0.00,513,2807
1686855493,0.00,513,2807
1686855494,0.00,513,2807
1686855495,6.70,513,2807
1686855497,0.00,513,2807
1686855498,0.00,513,2807
1686855499,0.00,513,2807
1686855500,0.00,513,2807
1686855501,0.00,513,2807
1686855502,0.00,513,2807
1686855504,0.00,513,2807
1686855505,0.00,513,2807
1686855506,0.00,513,2807
1686855507,0.00,513,2807
1686855508,0.00,513,2807
1686855509,0.00,513,2807
1686855511,0.00,513,2807
1686855512,0.00,513,2807
1686855513,0.00,513,2807
1686855514,0.00,513,2807
1686855515,0.00,513,2807
1686855517,0.00,513,2807
1686855518,0.00,513,2807
1686855519,0.00,513,2807
1686855520,0.00,513,2807
1686855521,0.00,513,2807
1686855522,6.70,513,2807
1686855524,6.20,513,2807
1686855525,0.00,513,2807
1686855526,0.00,513,2807
1686855527,0.00,513,2807
1686855528,6.70,513,2807
1686855529,6.20,513,2807
1686855531,6.70,513,2807
1686855532,0.00,513,2807
1686855533,0.00,513,2807
1686855534,0.00,513,2807
1686855535,0.00,513,2807
1686855536,0.00,513,2807
1686855538,0.00,513,2807
1686855539,0.00,513,2807
1686855540,0.00,513,2807
1686855541,6.70,513,2807
1686855542,0.00,513,2807
1686855543,6.70,513,2807
1686855545,0.00,513,2807
1686855546,0.00,513,2807
1686855547,6.70,513,2807
1686855548,18.80,513,2807
1686855549,0.00,513,2807
1686855551,0.00,513,2807
1686855552,0.00,513,2807
1686855553,0.00,513,2807
1686855554,0.00,513,2807
1686855555,6.70,513,2807
1686855556,0.00,513,2807
1686855558,0.00,513,2807
1686855559,0.00,513,2807
1686855560,0.00,513,2807
1686855561,0.00,513,2807
1686855562,0.00,513,2807
1686855563,6.70,513,2807
1686855565,0.00,513,2807
1686855566,0.00,513,2807
1686855567,0.00,513,2807
1686855568,0.00,513,2807
1686855569,0.00,513,2807
1686855570,6.70,513,2807
1686855572,0.00,513,2807
1686855573,0.00,513,2807
1686855574,0.00,513,2807
1686855575,0.00,513,2807
1686855576,0.00,513,2807
1686855578,6.20,513,2807
1686855579,0.00,513,2807
1686855580,6.20,513,2807
1686855581,0.00,513,2807
1686855582,6.70,513,2807
1686855583,0.00,513,2807
1686855585,0.00,513,2807
1686855586,0.00,513,2807
1686855587,0.00,513,2807
1686855588,0.00,513,2807
1686855589,0.00,513,2807
1686855590,0.00,513,2807
1686855592,0.00,513,2807
1686855593,0.00,513,2807
1686855594,0.00,513,2807
1686855595,0.00,513,2807
1686855596,0.00,513,2807
1686855597,0.00,513,2807
1686855599,0.00,513,2807
1686855600,0.00,513,2807
1686855601,0.00,513,2807
1686855602,0.00,513,2807
1686855603,0.00,512,2807
1686855604,6.70,512,2807
1686855606,0.00,512,2807
1686855607,0.00,512,2807
1686855608,6.70,512,2807
1686855609,0.00,512,2807
1686855610,0.00,512,2807
1686855612,6.70,512,2807
1686855613,0.00,512,2807
1686855614,6.20,512,2807
1686855615,0.00,512,2807
1686855616,0.00,512,2807
1686855617,0.00,512,2807
1686855619,0.00,512,2807
1686855620,0.00,512,2807
1686855621,0.00,512,2807
1686855622,0.00,512,2807
1686855623,0.00,512,2807
1686855624,0.00,512,2807
1686855626,0.00,512,2807
1686855627,0.00,512,2807
1686855628,0.00,512,2807
1686855629,0.00,512,2807
1686855630,0.00,512,2807
1686855631,6.70,512,2807
1686855633,0.00,512,2807
1686855634,6.20,512,2807
1686855635,0.00,512,2807
1686855636,0.00,512,2807
1686855637,6.20,512,2807
1686855639,0.00,512,2807
1686855640,0.00,512,2807
1686855641,0.00,512,2807
1686855642,0.00,512,2807
1686855643,0.00,512,2807
1686855644,0.00,512,2807
1686855646,0.00,512,2807
1686855647,0.00,512,2807
1686855648,6.70,512,2807
1686855649,0.00,512,2807
1686855650,0.00,512,2807
1686855651,0.00,512,2807
1686855653,0.00,512,2807
1686855654,0.00,512,2807
1686855655,0.00,512,2807
1686855656,0.00,512,2807
1686855657,6.70,512,2807
1686855658,6.70,512,2807
1686855660,0.00,512,2807
1686855661,0.00,512,2807
1686855662,0.00,512,2807
1686855663,0.00,512,2807
1686855664,0.00,512,2807
1686855666,0.00,512,2807
1686855667,0.00,512,2807
1686855668,0.00,512,2807
1686855669,0.00,512,2807
1686855670,0.00,512,2807
1686855671,0.00,512,2807
1686855673,0.00,512,2807
1686855674,0.00,512,2807
1686855675,0.00,512,2807
1686855676,0.00,512,2807
1686855677,6.20,512,2807
1686855678,0.00,512,2807
1686855680,0.00,512,2807
1686855681,0.00,512,2807
1686855682,0.00,512,2807
1686855683,0.00,512,2807
1686855684,0.00,512,2807
1686855685,0.00,512,2807
1686855687,0.00,512,2807
1686855688,6.20,512,2807
1686855689,0.00,512,2807
1686855690,0.00,512,2807
1686855691,0.00,512,2807
1686855693,0.00,512,2807
1686855694,0.00,512,2807
1686855695,0.00,512,2807
1686855696,0.00,512,2807
1686855697,6.70,512,2807
1686855698,0.00,512,2807
1686855700,0.00,512,2807
1686855701,0.00,512,2807
1686855702,0.00,512,2807
1686855703,0.00,512,2807
1686855704,0.00,512,2807
1686855705,0.00,512,2807
1686855707,0.00,512,2807
1686855708,0.00,512,2807
1686855709,0.00,512,2807
1686855710,0.00,512,2807
1686855711,6.70,512,2807
1686855712,6.20,512,2807
1686855714,0.00,512,2807
1686855715,0.00,512,2807
1686855716,6.20,512,2807
1686855717,0.00,512,2807
1686855718,0.00,512,2807
1686855719,0.00,512,2807
1686855721,0.00,512,2807
1686855722,0.00,512,2807
1686855723,0.00,512,2807
1686855724,0.00,512,2807
1686855725,0.00,512,2807
1686855727,0.00,512,2807
1686855728,6.70,512,2807
1686855729,0.00,512,2807
1686855730,0.00,512,2807
1686855731,0.00,512,2807
1686855732,0.00,512,2807
1686855734,0.00,512,2807
1686855735,0.00,512,2807
1686855736,0.00,512,2807
1686855737,0.00,512,2807
1686855738,0.00,512,2807
1686855739,6.70,512,2807
1686855741,0.00,512,2807
1686855742,0.00,512,2807
1686855743,0.00,512,2807
1686855744,0.00,512,2807
1686855745,0.00,512,2807
1686855746,0.00,512,2807
1686855748,6.20,512,2807
1686855749,0.00,512,2807
1686855750,0.00,512,2807
1686855751,0.00,512,2807
1686855752,0.00,512,2807
1686855754,0.00,512,2807
1686855755,0.00,512,2807
1686855756,0.00,512,2807
1686855757,0.00,512,2807
1686855758,0.00,512,2807
1686855759,0.00,512,2807
1686855761,0.00,512,2807
1686855762,0.00,512,2807
1686855763,6.70,512,2807
1686855764,0.00,512,2807
1686855765,0.00,512,2807
1686855766,0.00,512,2807
1686855768,6.20,512,2807
1686855769,0.00,512,2807
1686855770,0.00,512,2807
1686855771,0.00,512,2807
1686855772,0.00,512,2807
1686855773,6.70,512,2807
1686855775,0.00,512,2807
1686855776,6.70,512,2807
1686855777,0.00,512,2807
1686855778,0.00,512,2807
1686855779,0.00,512,2807
1686855781,6.70,512,2807
1686855782,0.00,512,2807
1686855783,0.00,512,2807
1686855784,0.00,512,2807
1686855785,0.00,512,2807
1686855786,0.00,512,2807
1686855788,0.00,512,2807
1686855789,0.00,512,2807
1686855790,6.70,512,2807
1686855791,0.00,512,2807
1686855792,6.20,512,2807
1686855793,6.20,512,2807
1686855795,0.00,512,2807
1686855796,0.00,512,2807
1686855797,0.00,512,2807
1686855798,0.00,512,2807
1686855799,0.00,512,2807
1686855800,0.00,512,2807
1686855802,0.00,512,2807
1686855803,0.00,512,2807
1686855804,0.00,512,2807
1686855805,0.00,512,2807
1686855806,6.70,512,2807
1686855808,0.00,512,2807
1686855809,6.20,512,2807
1686855810,0.00,512,2807
1686855811,0.00,512,2807
1686855812,0.00,512,2807
1686855813,6.70,512,2807
1686855815,6.20,512,2807
1686855816,0.00,512,2807
1686855817,0.00,512,2807
1686855818,0.00,512,2807
1686855819,0.00,512,2807
1686855820,6.20,512,2807
1686855822,0.00,512,2807
1686855823,0.00,512,2807
1686855824,0.00,512,2807
1686855825,0.00,512,2807
1686855826,0.00,512,2807
1686855827,6.70,512,2807
1686855829,0.00,512,2807
1686855830,0.00,512,2807
1686855831,0.00,512,2807
1686855832,0.00,512,2807
1686855833,0.00,512,2807
1686855834,0.00,512,2807
1686855836,0.00,512,2807
1686855837,0.00,512,2807
1686855838,0.00,512,2807
1686855839,0.00,512,2807
1686855840,0.00,512,2807
1686855842,0.00,512,2807
1686855843,0.00,512,2807
1686855844,0.00,512,2807
1686855845,0.00,512,2807
1686855846,0.00,512,2807
1686855847,0.00,512,2807
1686855849,0.00,512,2807
1686855850,6.20,512,2807
1686855851,0.00,512,2807
1686855852,0.00,512,2807
1686855853,0.00,512,2807
1686855854,0.00,512,2807
1686855856,0.00,512,2807
1686855857,0.00,512,2807
1686855858,0.00,512,2807
1686855859,0.00,512,2807
1686855860,0.00,512,2807
1686855862,0.00,512,2807
1686855863,0.00,512,2807
1686855864,6.70,512,2807
1686855865,0.00,512,2807
1686855866,0.00,512,2807
1686855867,0.00,512,2807
1686855869,6.20,512,2807
1686855870,0.00,512,2807
1686855871,0.00,512,2807
1686855872,0.00,512,2807
1686855873,0.00,512,2807
1686855874,0.00,512,2807
1686855876,6.70,512,2807
1686855877,0.00,512,2807
1686855878,0.00,512,2807
1686855879,6.70,512,2807
1686855880,0.00,512,2807
1686855881,0.00,512,2807
1686855883,0.00,512,2807
1686855884,0.00,512,2807
1686855885,0.00,512,2807
1686855886,0.00,512,2807
1686855887,0.00,512,2807
1686855889,0.00,512,2807
1686855890,0.00,512,2807
