time,cpu,mem,storage
1686844580,0.00,467,2620
1686844581,0.00,467,2620
1686844582,0.00,467,2620
1686844583,6.20,467,2620
1686844585,0.00,467,2620
1686844586,0.00,467,2620
1686844587,6.70,467,2620
1686844588,12.40,467,2620
1686844589,0.00,467,2620
1686844590,0.00,467,2620
1686844592,6.70,467,2620
1686844593,0.00,467,2620
1686844594,6.20,467,2620
1686844595,6.70,467,2620
1686844596,6.20,467,2620
1686844597,0.00,467,2620
1686844599,6.70,467,2620
1686844600,6.70,467,2620
1686844601,0.00,467,2620
1686844602,0.00,467,2620
1686844603,6.70,467,2620
1686844605,0.00,467,2620
1686844606,0.00,467,2620
1686844607,6.70,467,2620
1686844608,0.00,467,2620
1686844609,0.00,467,2620
1686844610,0.00,467,2620
1686844612,0.00,467,2620
1686844613,18.70,467,2620
1686844614,6.70,467,2620
1686844615,12.40,467,2620
1686844616,0.00,467,2620
1686844617,0.00,467,2620
1686844619,0.00,467,2620
1686844620,0.00,467,2620
1686844621,0.00,467,2620
1686844622,6.70,467,2620
1686844623,0.00,467,2620
1686844625,0.00,467,2620
1686844626,0.00,467,2620
1686844627,0.00,467,2620
1686844628,0.00,467,2620
1686844629,0.00,467,2620
1686844630,0.00,467,2620
1686844632,0.00,467,2620
1686844633,0.00,467,2620
1686844634,0.00,467,2620
1686844635,0.00,467,2620
1686844636,6.20,467,2620
1686844637,13.30,467,2620
1686844639,0.00,467,2620
1686844640,0.00,467,2620
1686844641,0.00,467,2620
1686844642,0.00,467,2620
1686844643,0.00,467,2620
1686844644,0.00,467,2620
1686844646,13.40,467,2620
1686844647,0.00,467,2620
1686844648,0.00,467,2620
1686844649,6.70,467,2620
1686844650,0.00,467,2620
1686844652,6.20,467,2620
1686844653,0.00,467,2620
1686844654,0.00,467,2620
1686844655,0.00,467,2620
1686844656,0.00,467,2620
1686844657,0.00,467,2620
1686844659,0.00,467,2620
1686844660,6.20,467,2620
1686844661,0.00,467,2620
1686844662,0.00,467,2620
1686844663,0.00,467,2620
1686844664,6.70,467,2620
1686844666,0.00,467,2620
1686844667,0.00,467,2620
1686844668,0.00,467,2620
1686844669,0.00,467,2620
1686844670,0.00,467,2620
1686844672,13.40,467,2620
1686844673,6.20,467,2620
1686844674,0.00,467,2620
1686844675,0.00,467,2620
1686844676,6.70,467,2620
1686844677,0.00,467,2620
1686844679,0.00,467,2620
1686844680,6.20,467,2620
1686844681,0.00,467,2620
1686844682,0.00,467,2620
1686844683,0.00,467,2620
1686844684,0.00,467,2620
1686844686,0.00,467,2620
1686844687,0.00,467,2620
1686844688,0.00,467,2620
1686844689,0.00,467,2620
1686844690,6.20,467,2620
1686844691,6.70,467,2620
1686844693,0.00,467,2620
1686844694,0.00,467,2620
1686844695,0.00,467,2620
1686844696,20.00,467,2620
1686844697,0.00,467,2620
1686844699,0.00,467,2620
1686844700,6.70,467,2620
1686844701,6.70,467,2620
1686844702,0.00,467,2620
1686844703,0.00,467,2620
1686844704,0.00,467,2620
1686844706,6.20,467,2620
1686844707,0.00,467,2620
1686844708,0.00,467,2620
1686844709,0.00,467,2620
1686844710,0.00,467,2620
1686844711,0.00,467,2620
1686844713,0.00,467,2620
1686844714,0.00,467,2620
1686844715,0.00,467,2620
1686844716,0.00,467,2620
1686844717,0.00,467,2620
1686844719,0.00,467,2620
1686844720,6.20,467,2620
1686844721,0.00,467,2620
1686844722,0.00,467,2620
1686844723,0.00,467,2620
1686844724,0.00,467,2620
1686844726,6.20,467,2620
1686844727,0.00,467,2620
1686844728,0.00,467,2620
1686844729,0.00,467,2620
1686844730,6.70,467,2620
1686844731,13.40,467,2620
1686844733,6.70,467,2620
1686844734,0.00,467,2620
1686844735,6.70,467,2620
1686844736,0.00,467,2620
1686844737,0.00,467,2620
1686844738,0.00,467,2620
1686844740,6.70,467,2620
1686844741,0.00,467,2620
1686844742,0.00,467,2620
1686844743,0.00,467,2620
1686844744,0.00,467,2620
1686844746,0.00,467,2620
1686844747,0.00,467,2620
1686844748,0.00,467,2620
1686844749,0.00,467,2620
1686844750,0.00,467,2620
1686844751,0.00,467,2620
1686844753,0.00,467,2620
1686844754,6.70,467,2620
1686844755,0.00,467,2620
1686844756,0.00,467,2620
1686844757,6.70,467,2620
1686844758,0.00,467,2620
1686844760,0.00,467,2620
1686844761,6.20,467,2620
1686844762,0.00,467,2620
1686844763,0.00,467,2620
1686844764,0.00,467,2620
1686844765,0.00,467,2620
1686844767,6.20,467,2620
1686844768,6.70,467,2620
1686844769,0.00,467,2620
1686844770,6.20,467,2620
1686844771,0.00,467,2620
1686844773,0.00,467,2620
1686844774,0.00,467,2620
1686844775,0.00,467,2620
1686844776,0.00,467,2620
1686844777,0.00,467,2620
1686844778,0.00,467,2620
1686844780,6.70,467,2620
1686844781,6.70,467,2620
1686844782,6.20,467,2620
1686844783,0.00,467,2620
1686844784,0.00,467,2620
1686844785,6.20,467,2620
1686844787,6.70,467,2620
1686844788,0.00,467,2620
1686844789,0.00,467,2620
1686844790,0.00,467,2620
1686844791,0.00,467,2620
1686844793,0.00,467,2620
1686844794,6.70,467,2620
1686844795,0.00,467,2620
1686844796,0.00,467,2620
1686844797,0.00,467,2620
1686844798,0.00,467,2620
1686844800,6.20,467,2620
1686844801,0.00,467,2620
1686844802,0.00,467,2620
1686844803,0.00,467,2620
1686844804,0.00,467,2620
1686844805,0.00,467,2620
1686844807,0.00,467,2620
1686844808,6.70,467,2620
1686844809,0.00,467,2620
1686844810,0.00,467,2620
1686844811,0.00,467,2620
1686844813,0.00,467,2620
1686844814,6.70,467,2620
1686844815,0.00,467,2620
1686844816,0.00,467,2620
1686844817,6.70,467,2620
1686844818,0.00,467,2620
1686844820,6.70,467,2620
1686844821,0.00,467,2620
1686844822,0.00,467,2620
1686844823,0.00,467,2620
1686844824,0.00,467,2620
1686844825,0.00,467,2620
1686844827,0.00,467,2620
1686844828,0.00,467,2620
1686844829,6.20,467,2620
1686844830,0.00,467,2620
1686844831,0.00,467,2620
1686844832,0.00,467,2620
1686844834,13.40,467,2620
1686844835,0.00,467,2620
1686844836,6.70,467,2620
1686844837,0.00,467,2620
1686844838,0.00,467,2620
1686844840,0.00,467,2620
1686844841,0.00,467,2620
1686844842,0.00,467,2620
1686844843,0.00,467,2620
1686844844,0.00,467,2620
1686844845,0.00,467,2620
1686844847,0.00,467,2620
1686844848,0.00,467,2620
1686844849,0.00,467,2620
1686844850,0.00,467,2620
1686844851,0.00,467,2620
1686844852,6.70,467,2620
1686844854,0.00,467,2620
1686844855,6.20,467,2620
1686844856,0.00,467,2620
1686844857,0.00,467,2620
1686844858,0.00,467,2620
1686844859,0.00,467,2620
1686844861,0.00,467,2620
1686844862,0.00,467,2620
1686844863,0.00,467,2620
1686844864,0.00,467,2620
1686844865,13.30,467,2620
1686844867,0.00,467,2620
1686844868,0.00,467,2620
1686844869,0.00,467,2620
1686844870,6.70,467,2620
1686844871,0.00,467,2620
1686844872,6.70,467,2620
1686844874,0.00,467,2620
1686844875,0.00,467,2620
1686844876,0.00,467,2620
1686844877,13.40,467,2620
1686844878,0.00,467,2620
1686844879,6.70,467,2620
1686844881,0.00,467,2620
1686844882,0.00,467,2620
1686844883,0.00,467,2620
1686844884,0.00,467,2620
1686844885,6.70,467,2620
1686844887,0.00,467,2620
1686844888,6.70,467,2620
1686844889,0.00,467,2620
1686844890,6.20,467,2620
1686844891,0.00,467,2620
1686844892,0.00,467,2620
1686844894,0.00,467,2620
1686844895,0.00,467,2620
1686844896,0.00,467,2620
1686844897,6.70,467,2620
1686844898,0.00,467,2620
1686844899,0.00,467,2620
1686844901,0.00,467,2620
1686844902,6.70,467,2620
1686844903,0.00,467,2620
1686844904,0.00,467,2620
1686844905,6.70,467,2620
1686844906,0.00,467,2620
1686844908,6.20,467,2620
1686844909,0.00,467,2620
1686844910,0.00,467,2620
1686844911,0.00,467,2620
1686844912,0.00,467,2620
1686844914,6.70,467,2620
1686844915,0.00,467,2620
1686844916,0.00,467,2620
1686844917,6.70,467,2620
1686844918,0.00,467,2620
1686844919,0.00,467,2620
1686844921,0.00,467,2620
1686844922,13.40,471,2620
1686844923,0.00,471,2620
1686844924,0.00,471,2620
1686844925,6.70,471,2620
1686844926,0.00,471,2620
1686844928,6.20,471,2620
1686844929,0.00,471,2620
1686844930,0.00,471,2620
1686844931,0.00,471,2620
1686844932,6.70,471,2620
1686844934,6.20,471,2620
1686844935,6.20,471,2620
1686844936,0.00,471,2620
1686844937,0.00,471,2620
1686844938,0.00,471,2620
1686844939,0.00,471,2620
1686844941,0.00,471,2620
1686844942,6.70,471,2620
1686844943,0.00,471,2620
1686844944,0.00,471,2620
1686844945,0.00,471,2620
1686844946,0.00,471,2620
1686844948,0.00,471,2620
1686844949,0.00,471,2620
1686844950,6.20,471,2620
1686844951,0.00,471,2620
1686844952,0.00,471,2620
1686844953,6.70,471,2620
1686844955,0.00,471,2620
1686844956,0.00,471,2620
1686844957,6.70,471,2620
1686844958,0.00,471,2620
1686844959,0.00,471,2620
1686844961,6.20,471,2620
1686844962,0.00,471,2620
1686844963,0.00,471,2620
1686844964,0.00,471,2620
1686844965,6.20,471,2620
1686844966,0.00,471,2620
1686844968,0.00,471,2620
1686844969,0.00,471,2620
1686844970,0.00,471,2620
1686844971,0.00,471,2620
1686844972,0.00,471,2620
1686844973,0.00,471,2620
1686844975,0.00,471,2620
1686844976,0.00,471,2620
1686844977,0.00,471,2620
1686844978,6.70,471,2620
1686844979,0.00,471,2620
1686844980,0.00,471,2620
1686844982,6.70,471,2620
1686844983,0.00,471,2620
1686844984,0.00,471,2620
1686844985,0.00,471,2620
1686844986,0.00,471,2620
1686844988,6.20,471,2620
1686844989,0.00,471,2620
1686844990,0.00,471,2620
1686844991,0.00,471,2620
1686844992,6.70,471,2620
1686844993,6.70,471,2620
1686844995,6.70,471,2620
1686844996,0.00,471,2620
1686844997,0.00,471,2620
1686844998,0.00,471,2620
1686844999,0.00,471,2620
1686845000,0.00,471,2620
1686845002,6.20,471,2620
1686845003,6.70,471,2620
1686845004,6.20,471,2620
1686845005,0.00,471,2620
1686845006,0.00,471,2620
1686845008,0.00,471,2620
1686845009,0.00,471,2620
1686845010,0.00,471,2620
1686845011,0.00,471,2620
1686845012,0.00,471,2620
1686845013,0.00,471,2620
1686845015,0.00,471,2620
1686845016,0.00,471,2620
1686845017,6.70,471,2620
1686845018,6.20,471,2620
1686845019,0.00,471,2620
1686845020,0.00,471,2620
1686845022,0.00,471,2620
1686845023,0.00,471,2620
1686845024,6.70,471,2620
1686845025,0.00,471,2620
1686845026,0.00,471,2620
1686845028,0.00,471,2620
1686845029,6.70,471,2620
1686845030,0.00,471,2620
1686845031,0.00,471,2620
1686845032,0.00,471,2620
1686845033,0.00,471,2620
1686845035,0.00,471,2620
1686845036,13.40,471,2620
1686845037,6.20,471,2620
1686845038,0.00,471,2620
1686845039,0.00,471,2620
1686845040,0.00,471,2620
1686845042,0.00,471,2620
1686845043,0.00,471,2620
1686845044,0.00,471,2620
1686845045,0.00,471,2620
1686845046,6.20,471,2620
1686845047,0.00,471,2620
1686845049,0.00,471,2620
1686845050,6.70,471,2620
1686845051,6.20,471,2620
1686845052,0.00,471,2620
1686845053,0.00,471,2620
1686845055,6.70,471,2620
1686845056,0.00,471,2620
1686845057,0.00,471,2620
1686845058,0.00,471,2620
1686845059,0.00,471,2620
1686845060,0.00,471,2620
1686845062,0.00,471,2620
1686845063,0.00,471,2620
1686845064,6.70,471,2620
1686845065,0.00,471,2620
1686845066,0.00,471,2620
1686845067,0.00,471,2620
1686845069,6.70,471,2620
1686845070,6.70,471,2620
1686845071,6.20,471,2620
1686845072,0.00,471,2620
1686845073,0.00,471,2620
1686845074,0.00,471,2620
1686845076,6.70,471,2620
1686845077,0.00,471,2620
1686845078,0.00,471,2620
1686845079,0.00,471,2620
1686845080,6.70,471,2620
1686845082,0.00,471,2620
1686845083,0.00,471,2620
1686845084,0.00,471,2620
1686845085,0.00,471,2620
1686845086,0.00,471,2620
1686845087,0.00,471,2620
1686845089,0.00,471,2620
1686845090,0.00,471,2620
1686845091,0.00,471,2620
1686845092,0.00,471,2620
1686845093,0.00,471,2620
1686845094,0.00,471,2620
1686845096,0.00,471,2620
1686845097,0.00,471,2620
1686845098,0.00,471,2620
1686845099,0.00,471,2620
1686845100,0.00,471,2620
1686845102,6.70,471,2620
1686845103,0.00,471,2620
1686845104,0.00,471,2620
1686845105,0.00,471,2620
1686845106,0.00,471,2620
1686845107,0.00,471,2620
1686845109,0.00,471,2620
1686845110,13.40,471,2620
1686845111,0.00,471,2620
1686845112,0.00,471,2620
1686845113,0.00,471,2620
1686845114,0.00,471,2620
1686845116,6.20,471,2620
1686845117,0.00,471,2620
1686845118,6.70,471,2620
1686845119,0.00,471,2620
1686845120,0.00,471,2620
1686845121,6.70,471,2620
1686845123,0.00,471,2620
1686845124,0.00,471,2620
1686845125,0.00,471,2620
1686845126,0.00,471,2620
1686845127,0.00,471,2620
1686845129,0.00,471,2620
1686845130,6.70,471,2620
1686845131,0.00,471,2620
1686845132,0.00,471,2620
1686845133,0.00,471,2620
1686845134,0.00,471,2620
1686845136,13.30,471,2620
1686845137,0.00,471,2620
1686845138,6.70,471,2620
1686845139,0.00,471,2620
1686845140,0.00,471,2620
1686845141,0.00,471,2620
1686845143,0.00,471,2620
1686845144,0.00,471,2620
1686845145,6.70,471,2620
1686845146,0.00,471,2620
1686845147,0.00,471,2620
1686845149,6.70,471,2620
1686845150,0.00,471,2620
1686845151,0.00,471,2620
1686845152,0.00,471,2620
1686845153,0.00,471,2620
1686845154,0.00,471,2620
1686845156,0.00,471,2620
1686845157,0.00,471,2620
1686845158,0.00,471,2620
1686845159,0.00,471,2620
1686845160,0.00,471,2620
1686845161,0.00,471,2620
1686845163,0.00,471,2620
1686845164,0.00,471,2620
1686845165,0.00,471,2620
1686845166,0.00,471,2620
1686845167,0.00,471,2620
1686845168,0.00,471,2620
1686845170,6.70,471,2620
1686845171,0.00,471,2620
1686845172,0.00,471,2620
1686845173,0.00,471,2620
1686845174,0.00,471,2620
1686845176,12.40,471,2620
1686845177,6.70,471,2620
1686845178,0.00,471,2620
1686845179,0.00,471,2620
