time,cpu,mem,storage
1686939120,6.20,955,2415
1686939121,0.00,955,2415
1686939122,0.00,955,2415
1686939124,13.30,955,2415
1686939125,0.00,955,2415
1686939126,0.00,955,2415
1686939127,53.40,955,2415
1686939128,0.00,955,2415
1686939129,18.60,955,2415
1686939131,0.00,955,2415
1686939132,0.00,955,2415
1686939133,0.00,955,2415
1686939134,6.70,955,2415
1686939135,0.00,955,2415
1686939137,0.00,955,2415
1686939138,13.40,955,2415
1686939139,6.70,955,2415
1686939140,0.00,955,2415
1686939141,0.00,955,2415
1686939142,6.20,955,2415
1686939144,6.70,955,2415
1686939145,0.00,955,2415
1686939146,6.70,955,2415
1686939147,0.00,955,2415
1686939148,0.00,955,2415
1686939149,0.00,955,2415
1686939151,6.70,955,2415
1686939152,0.00,955,2415
1686939153,0.00,955,2415
1686939154,0.00,955,2415
1686939155,0.00,955,2415
1686939156,6.70,955,2415
1686939158,12.50,955,2415
1686939159,0.00,955,2415
1686939160,0.00,955,2415
1686939161,6.20,955,2415
1686939162,6.20,955,2415
1686939163,13.30,955,2415
1686939165,0.00,955,2415
1686939166,0.00,955,2415
1686939167,0.00,955,2415
1686939168,0.00,955,2415
1686939169,6.70,955,2415
1686939170,0.00,955,2415
1686939172,6.70,955,2415
1686939173,0.00,955,2415
1686939174,0.00,955,2415
1686939175,0.00,955,2415
1686939176,0.00,955,2415
1686939177,20.00,955,2415
1686939179,0.00,955,2415
1686939180,6.20,955,2415
1686939181,6.20,955,2415
1686939182,0.00,955,2415
1686939183,12.50,955,2415
1686939185,0.00,955,2415
1686939186,6.20,955,2415
1686939187,0.00,955,2415
1686939188,0.00,955,2415
1686939189,6.70,955,2415
1686939190,13.30,955,2415
1686939192,6.70,955,2415
1686939193,0.00,955,2415
1686939194,6.20,955,2415
1686939195,6.70,955,2415
1686939196,0.00,955,2415
1686939197,25.00,955,2415
1686939199,0.00,955,2415
1686939200,0.00,955,2415
1686939201,0.00,955,2415
1686939202,0.00,955,2415
1686939203,6.70,955,2415
1686939204,0.00,955,2415
1686939206,0.00,955,2415
